"Date","Price","Open","High","Low","Change","ID","CROSS"
"2019-03-26","1.5077","1.5164","1.5191","1.5071","-0.0057","EURCAD_2019-03-26",EURCAD
"2019-03-25","1.5164","1.5206","1.5218","1.5147","-0.0019","EURCAD_2019-03-25",EURCAD
"2019-03-22","1.5193","1.5195","1.5231","1.5100","-0.0002","EURCAD_2019-03-22",EURCAD
"2019-03-21","1.5196","1.5186","1.5226","1.5157","0.0007","EURCAD_2019-03-21",EURCAD
"2019-03-20","1.5186","1.5115","1.5207","1.5110","0.0042","EURCAD_2019-03-20",EURCAD
"2019-03-19","1.5122","1.5119","1.5145","1.5037","0.0004","EURCAD_2019-03-19",EURCAD
"2019-03-18","1.5116","1.5112","1.5150","1.5082","0.0010","EURCAD_2019-03-18",EURCAD
"2019-03-15","1.5101","1.5075","1.5152","1.5040","0.0018","EURCAD_2019-03-15",EURCAD
"2019-03-14","1.5074","1.5072","1.5095","1.5044","0.0001","EURCAD_2019-03-14",EURCAD
"2019-03-13","1.5072","1.5072","1.5110","1.5047","-0.0001","EURCAD_2019-03-13",EURCAD
"2019-03-12","1.5074","1.5065","1.5130","1.5057","0.0004","EURCAD_2019-03-12",EURCAD
"2019-03-11","1.5068","1.5088","1.5117","1.5053","-0.0007","EURCAD_2019-03-11",EURCAD
"2019-03-08","1.5079","1.5063","1.5111","1.5027","0.0011","EURCAD_2019-03-08",EURCAD
"2019-03-07","1.5062","1.5198","1.5217","1.5035","-0.0090","EURCAD_2019-03-07",EURCAD
"2019-03-06","1.5199","1.5093","1.5229","1.5086","0.0070","EURCAD_2019-03-06",EURCAD
"2019-03-05","1.5093","1.5084","1.5132","1.5068","0.0004","EURCAD_2019-03-05",EURCAD
"2019-03-04","1.5087","1.5119","1.5154","1.5057","-0.0026","EURCAD_2019-03-04",EURCAD
"2019-03-01","1.5126","1.4978","1.5137","1.4914","0.0102","EURCAD_2019-03-01",EURCAD
"2019-02-28","1.4973","1.4958","1.5053","1.4944","0.0008","EURCAD_2019-02-28",EURCAD
"2019-02-27","1.4961","1.4998","1.5016","1.4933","-0.0032","EURCAD_2019-02-27",EURCAD
"2019-02-26","1.5009","1.4993","1.5053","1.4969","0.0017","EURCAD_2019-02-26",EURCAD
"2019-02-25","1.4983","1.4899","1.5000","1.4876","0.0054","EURCAD_2019-02-25",EURCAD
"2019-02-22","1.4902","1.4999","1.5018","1.4878","-0.0065","EURCAD_2019-02-22",EURCAD
"2019-02-21","1.5000","1.4938","1.5012","1.4916","0.0042","EURCAD_2019-02-21",EURCAD
"2019-02-20","1.4938","1.4983","1.5012","1.4925","-0.0027","EURCAD_2019-02-20",EURCAD
"2019-02-19","1.4979","1.4975","1.5042","1.4943","0.0003","EURCAD_2019-02-19",EURCAD
"2019-02-18","1.4975","1.4947","1.5089","1.4941","0.0012","EURCAD_2019-02-18",EURCAD
"2019-02-15","1.4957","1.5017","1.5037","1.4921","-0.0043","EURCAD_2019-02-15",EURCAD
"2019-02-14","1.5022","1.4928","1.5067","1.4911","0.0064","EURCAD_2019-02-14",EURCAD
"2019-02-13","1.4926","1.4991","1.5015","1.4916","-0.0043","EURCAD_2019-02-13",EURCAD
"2019-02-12","1.4991","1.5009","1.5024","1.4951","-0.0007","EURCAD_2019-02-12",EURCAD
"2019-02-11","1.5002","1.5059","1.5061","1.4971","-0.0029","EURCAD_2019-02-11",EURCAD
"2019-02-08","1.5045","1.5099","1.5118","1.5011","-0.0035","EURCAD_2019-02-08",EURCAD
"2019-02-07","1.5098","1.5014","1.5131","1.5000","0.0056","EURCAD_2019-02-07",EURCAD
"2019-02-06","1.5014","1.4979","1.5044","1.4962","0.0021","EURCAD_2019-02-06",EURCAD
"2019-02-05","1.4983","1.4999","1.5025","1.4954","-0.0010","EURCAD_2019-02-05",EURCAD
"2019-02-04","1.4998","1.5038","1.5039","1.4971","-0.0006","EURCAD_2019-02-04",EURCAD
"2019-02-01","1.5007","1.5027","1.5088","1.4977","-0.0008","EURCAD_2019-02-01",EURCAD
"2019-01-31","1.5019","1.5093","1.5123","1.5014","-0.0049","EURCAD_2019-01-31",EURCAD
"2019-01-30","1.5093","1.5166","1.5194","1.5050","-0.0050","EURCAD_2019-01-30",EURCAD
"2019-01-29","1.5169","1.5155","1.5197","1.5126","0.0012","EURCAD_2019-01-29",EURCAD
"2019-01-28","1.5151","1.5079","1.5190","1.5059","0.0048","EURCAD_2019-01-28",EURCAD
"2019-01-25","1.5078","1.5092","1.5135","1.5065","-0.0009","EURCAD_2019-01-25",EURCAD
"2019-01-24","1.5092","1.5180","1.5211","1.5075","-0.0060","EURCAD_2019-01-24",EURCAD
"2019-01-23","1.5183","1.5170","1.5230","1.5109","0.0009","EURCAD_2019-01-23",EURCAD
"2019-01-22","1.5169","1.5107","1.5187","1.5103","0.0040","EURCAD_2019-01-22",EURCAD
"2019-01-21","1.5109","1.5063","1.5133","1.5056","0.0029","EURCAD_2019-01-21",EURCAD
"2019-01-18","1.5066","1.5129","1.5147","1.5039","-0.0042","EURCAD_2019-01-18",EURCAD
"2019-01-17","1.5129","1.5104","1.5188","1.5087","0.0013","EURCAD_2019-01-17",EURCAD
"2019-01-16","1.5110","1.5144","1.5152","1.5083","-0.0020","EURCAD_2019-01-16",EURCAD
"2019-01-15","1.5140","1.5241","1.5254","1.5104","-0.0071","EURCAD_2019-01-15",EURCAD
"2019-01-14","1.5248","1.5213","1.5257","1.5168","0.0022","EURCAD_2019-01-14",EURCAD
"2019-01-11","1.5215","1.5220","1.5270","1.5180","-0.0004","EURCAD_2019-01-11",EURCAD
"2019-01-10","1.5221","1.5248","1.5310","1.5201","-0.0016","EURCAD_2019-01-10",EURCAD
"2019-01-09","1.5245","1.5188","1.5272","1.5143","0.0038","EURCAD_2019-01-09",EURCAD
"2019-01-08","1.5188","1.5261","1.5270","1.5177","-0.0047","EURCAD_2019-01-08",EURCAD
"2019-01-07","1.5260","1.5241","1.5325","1.5229","0.0016","EURCAD_2019-01-07",EURCAD
"2019-01-04","1.5236","1.5368","1.5397","1.5236","-0.0087","EURCAD_2019-01-04",EURCAD
"2019-01-03","1.5369","1.5402","1.5517","1.5344","-0.0021","EURCAD_2019-01-03",EURCAD
"2019-01-02","1.5401","1.5635","1.5639","1.5377","-0.0150","EURCAD_2019-01-02",EURCAD
"2019-01-01","1.5636","1.5638","1.5753","1.5520","-0.0004","EURCAD_2019-01-01",EURCAD
