"Date","Price","Open","High","Low","Change","ID","CROSS"
"2018-05-01","4.2069","4.2356","4.2389","4.2021","-0.0069","EURBRL_2018-05-01",EURBRL
"2018-04-30","4.2362","4.1902","4.2396","4.1729","0.0103","EURBRL_2018-04-30",EURBRL
"2018-04-27","4.1931","4.2070","4.2127","4.1812","-0.0032","EURBRL_2018-04-27",EURBRL
"2018-04-26","4.2064","4.2385","4.2722","4.2055","-0.0075","EURBRL_2018-04-26",EURBRL
"2018-04-25","4.2382","4.2491","4.2819","4.2255","-0.0026","EURBRL_2018-04-25",EURBRL
"2018-04-24","4.2493","4.2156","4.2611","4.1978","0.0080","EURBRL_2018-04-24",EURBRL
"2018-04-23","4.2154","4.1948","4.2172","4.1730","0.0051","EURBRL_2018-04-23",EURBRL
"2018-04-20","4.1939","4.1829","4.1998","4.1608","0.0025","EURBRL_2018-04-20",EURBRL
"2018-04-19","4.1834","4.1836","4.2130","4.1777","0.0001","EURBRL_2018-04-19",EURBRL
"2018-04-18","4.1828","4.2147","4.2257","4.1746","-0.0078","EURBRL_2018-04-18",EURBRL
"2018-04-17","4.2158","4.2334","4.2453","4.1873","-0.0041","EURBRL_2018-04-17",EURBRL
"2018-04-16","4.2332","4.2233","4.2538","4.2104","0.0022","EURBRL_2018-04-16",EURBRL
"2018-04-13","4.2239","4.2068","4.2342","4.1847","0.0039","EURBRL_2018-04-13",EURBRL
"2018-04-12","4.2075","4.1732","4.2171","4.1458","0.0082","EURBRL_2018-04-12",EURBRL
"2018-04-11","4.1734","4.2137","4.2408","4.1714","-0.0091","EURBRL_2018-04-11",EURBRL
"2018-04-10","4.2119","4.2138","4.2475","4.2014","-0.0005","EURBRL_2018-04-10",EURBRL
"2018-04-09","4.2139","4.1354","4.2192","4.1300","0.0181","EURBRL_2018-04-09",EURBRL
"2018-04-06","4.1391","4.0946","4.1528","4.0862","0.0110","EURBRL_2018-04-06",EURBRL
"2018-04-05","4.0941","4.0885","4.0989","4.0410","0.0014","EURBRL_2018-04-05",EURBRL
"2018-04-04","4.0882","4.1005","4.1392","4.0848","-0.0029","EURBRL_2018-04-04",EURBRL
"2018-04-03","4.0999","4.0720","4.1035","4.0533","0.0065","EURBRL_2018-04-03",EURBRL
"2018-04-02","4.0734","4.0738","4.0923","4.0693","0.0002","EURBRL_2018-04-02",EURBRL
"2018-03-30","4.0727","4.0661","4.0755","4.0630","0.0015","EURBRL_2018-03-30",EURBRL
"2018-03-29","4.0667","4.0867","4.1026","4.0515","-0.0049","EURBRL_2018-03-29",EURBRL
"2018-03-28","4.0869","4.1287","4.1335","4.0865","-0.0093","EURBRL_2018-03-28",EURBRL
"2018-03-27","4.1254","4.1205","4.1398","4.0993","0.0011","EURBRL_2018-03-27",EURBRL
"2018-03-26","4.1208","4.0901","4.1265","4.0843","0.0071","EURBRL_2018-03-26",EURBRL
"2018-03-23","4.0916","4.0788","4.1039","4.0638","0.0030","EURBRL_2018-03-23",EURBRL
"2018-03-22","4.0793","4.0377","4.0814","4.0304","0.0103","EURBRL_2018-03-22",EURBRL
"2018-03-21","4.0377","4.0550","4.0725","4.0163","-0.0041","EURBRL_2018-03-21",EURBRL
"2018-03-20","4.0542","4.0529","4.0598","4.0291","0.0001","EURBRL_2018-03-20",EURBRL
"2018-03-19","4.0536","4.0308","4.0656","4.0194","0.0055","EURBRL_2018-03-19",EURBRL
"2018-03-16","4.0313","4.0447","4.0685","4.0218","-0.0030","EURBRL_2018-03-16",EURBRL
"2018-03-15","4.0434","4.0343","4.0672","4.0256","0.0027","EURBRL_2018-03-15",EURBRL
"2018-03-14","4.0324","4.0411","4.0479","4.0173","-0.0019","EURBRL_2018-03-14",EURBRL
"2018-03-13","4.0400","4.0230","4.0480","3.9996","0.0040","EURBRL_2018-03-13",EURBRL
"2018-03-12","4.0240","4.0119","4.0284","3.9956","0.0044","EURBRL_2018-03-12",EURBRL
"2018-03-09","4.0063","4.0222","4.0272","3.9843","-0.0040","EURBRL_2018-03-09",EURBRL
"2018-03-08","4.0222","4.0289","4.0394","4.0102","-0.0014","EURBRL_2018-03-08",EURBRL
"2018-03-07","4.0278","3.9838","4.0316","3.9809","0.0110","EURBRL_2018-03-07",EURBRL
"2018-03-06","3.9838","4.0009","4.0231","3.9733","-0.0042","EURBRL_2018-03-06",EURBRL
"2018-03-05","4.0005","4.0084","4.0225","3.9905","-0.0015","EURBRL_2018-03-05",EURBRL
"2018-03-02","4.0066","3.9888","4.0241","3.9834","0.0045","EURBRL_2018-03-02",EURBRL
"2018-03-01","3.9888","3.9583","3.9954","3.9533","0.0077","EURBRL_2018-03-01",EURBRL
"2018-02-28","3.9585","3.9781","3.9811","3.9501","-0.0048","EURBRL_2018-02-28",EURBRL
"2018-02-27","3.9777","3.9731","3.9870","3.9623","0.0011","EURBRL_2018-02-27",EURBRL
"2018-02-26","3.9734","3.9821","4.0006","3.9682","-0.0018","EURBRL_2018-02-26",EURBRL
"2018-02-23","3.9805","4.0074","4.0100","3.9730","-0.0068","EURBRL_2018-02-23",EURBRL
"2018-02-22","4.0077","4.0148","4.0212","3.9977","-0.0020","EURBRL_2018-02-22",EURBRL
"2018-02-21","4.0159","4.0181","4.0243","3.9985","-0.0002","EURBRL_2018-02-21",EURBRL
"2018-02-20","4.0168","4.0133","4.0239","3.9886","0.0008","EURBRL_2018-02-20",EURBRL
"2018-02-19","4.0134","4.0104","4.0198","3.9949","0.0012","EURBRL_2018-02-19",EURBRL
"2018-02-16","4.0086","4.0364","4.0529","3.9831","-0.0070","EURBRL_2018-02-16",EURBRL
"2018-02-15","4.0367","4.0057","4.0457","3.9928","0.0077","EURBRL_2018-02-15",EURBRL
"2018-02-14","4.0057","4.0700","4.0838","3.9992","-0.0160","EURBRL_2018-02-14",EURBRL
"2018-02-13","4.0709","4.0517","4.0777","4.0489","0.0050","EURBRL_2018-02-13",EURBRL
"2018-02-12","4.0507","4.0378","4.0526","4.0316","0.0050","EURBRL_2018-02-12",EURBRL
"2018-02-09","4.0305","4.0238","4.0561","4.0053","0.0016","EURBRL_2018-02-09",EURBRL
"2018-02-08","4.0241","4.0121","4.0449","3.9940","0.0029","EURBRL_2018-02-08",EURBRL
"2018-02-07","4.0123","4.0038","4.0248","3.9907","0.0021","EURBRL_2018-02-07",EURBRL
"2018-02-06","4.0038","4.0347","4.0622","3.9966","-0.0077","EURBRL_2018-02-06",EURBRL
"2018-02-05","4.0349","4.0083","4.0541","3.9980","0.0062","EURBRL_2018-02-05",EURBRL
