"Date","Price","Open","High","Low","Change","ID","CROSS"
"2019-09-30","9.9136","9.9300","9.9483","9.8856","-0.0016","EURNOK_2019-09-30",EURNOK
"2019-09-27","9.9291","9.9167","9.9525","9.9069","0.0011","EURNOK_2019-09-27",EURNOK
"2019-09-26","9.9184","9.9107","9.9413","9.8943","0.0007","EURNOK_2019-09-26",EURNOK
"2019-09-25","9.9116","9.9253","9.9388","9.9031","-0.0014","EURNOK_2019-09-25",EURNOK
"2019-09-24","9.9253","9.9439","9.9489","9.8970","-0.0018","EURNOK_2019-09-24",EURNOK
"2019-09-23","9.9430","9.9787","10.0022","9.9405","-0.0038","EURNOK_2019-09-23",EURNOK
"2019-09-20","9.9811","9.9155","9.9977","9.9096","0.0067","EURNOK_2019-09-20",EURNOK
"2019-09-19","9.9149","9.8671","9.9284","9.8210","0.0047","EURNOK_2019-09-19",EURNOK
"2019-09-18","9.8685","9.8795","9.9086","9.8606","-0.0012","EURNOK_2019-09-18",EURNOK
"2019-09-17","9.8799","9.8595","9.9081","9.8554","0.0022","EURNOK_2019-09-17",EURNOK
"2019-09-16","9.8579","9.9644","9.9653","9.8358","-0.0095","EURNOK_2019-09-16",EURNOK
"2019-09-13","9.9522","9.9215","9.9596","9.9129","0.0030","EURNOK_2019-09-13",EURNOK
"2019-09-12","9.9225","9.8630","9.9402","9.8275","0.0062","EURNOK_2019-09-12",EURNOK
"2019-09-11","9.8615","9.8908","9.9034","9.8578","-0.0028","EURNOK_2019-09-11",EURNOK
"2019-09-10","9.8889","9.8575","9.9205","9.8489","0.0028","EURNOK_2019-09-10",EURNOK
"2019-09-09","9.8617","9.8951","9.9172","9.8503","-0.0036","EURNOK_2019-09-09",EURNOK
"2019-09-06","9.8978","9.9401","9.9515","9.8922","-0.0043","EURNOK_2019-09-06",EURNOK
"2019-09-05","9.9405","9.9652","9.9703","9.9230","-0.0027","EURNOK_2019-09-05",EURNOK
"2019-09-04","9.9671","9.9885","9.9956","9.9581","-0.0022","EURNOK_2019-09-04",EURNOK
"2019-09-03","9.9890","9.9840","10.0248","9.9795","0.0007","EURNOK_2019-09-03",EURNOK
"2019-09-02","9.9818","10.0200","10.0307","9.9754","-0.0041","EURNOK_2019-09-02",EURNOK
"2019-08-30","10.0226","10.0586","10.0714","10.0079","-0.0037","EURNOK_2019-08-30",EURNOK
"2019-08-29","10.0594","10.0236","10.0733","10.0166","0.0038","EURNOK_2019-08-29",EURNOK
"2019-08-28","10.0211","9.9946","10.0259","9.9842","0.0024","EURNOK_2019-08-28",EURNOK
"2019-08-27","9.9969","9.9939","10.0257","9.9785","0.0003","EURNOK_2019-08-27",EURNOK
"2019-08-26","9.9944","9.9832","10.0402","9.9609","0.0011","EURNOK_2019-08-26",EURNOK
"2019-08-23","9.9837","9.9469","10.0001","9.9199","0.0035","EURNOK_2019-08-23",EURNOK
"2019-08-22","9.9489","9.9164","9.9680","9.9132","0.0033","EURNOK_2019-08-22",EURNOK
"2019-08-21","9.9163","9.9710","9.9873","9.9110","-0.0055","EURNOK_2019-08-21",EURNOK
"2019-08-20","9.9715","9.9452","9.9967","9.9408","0.0026","EURNOK_2019-08-20",EURNOK
"2019-08-19","9.9453","9.9972","10.0045","9.9422","-0.0050","EURNOK_2019-08-19",EURNOK
"2019-08-16","9.9954","10.0189","10.0334","9.9560","-0.0023","EURNOK_2019-08-16",EURNOK
"2019-08-15","10.0185","10.0072","10.0485","9.9694","0.0011","EURNOK_2019-08-15",EURNOK
"2019-08-14","10.0070","9.9139","10.0121","9.9056","0.0093","EURNOK_2019-08-14",EURNOK
"2019-08-13","9.9148","10.0000","10.0198","9.9046","-0.0084","EURNOK_2019-08-13",EURNOK
"2019-08-12","9.9991","9.9485","10.0221","9.9309","0.0054","EURNOK_2019-08-12",EURNOK
"2019-08-09","9.9455","9.9825","9.9992","9.9088","-0.0036","EURNOK_2019-08-09",EURNOK
"2019-08-08","9.9816","10.0286","10.0491","9.9677","-0.0045","EURNOK_2019-08-08",EURNOK
"2019-08-07","10.0269","9.9746","10.0976","9.9591","0.0052","EURNOK_2019-08-07",EURNOK
"2019-08-06","9.9748","10.0025","10.0252","9.9410","-0.0026","EURNOK_2019-08-06",EURNOK
"2019-08-05","10.0007","9.8968","10.0151","9.8895","0.0098","EURNOK_2019-08-05",EURNOK
"2019-08-02","9.9037","9.8511","9.9261","9.8414","0.0052","EURNOK_2019-08-02",EURNOK
"2019-08-01","9.8528","9.8203","9.8723","9.7875","0.0035","EURNOK_2019-08-01",EURNOK
"2019-07-31","9.8184","9.7602","9.8381","9.7485","0.0058","EURNOK_2019-07-31",EURNOK
"2019-07-30","9.7621","9.6913","9.7732","9.6842","0.0075","EURNOK_2019-07-30",EURNOK
"2019-07-29","9.6897","9.6976","9.7082","9.6749","-0.0009","EURNOK_2019-07-29",EURNOK
"2019-07-26","9.6982","9.6692","9.7111","9.6676","0.0030","EURNOK_2019-07-26",EURNOK
"2019-07-25","9.6695","9.6308","9.6893","9.5943","0.0042","EURNOK_2019-07-25",EURNOK
"2019-07-24","9.6289","9.6755","9.6883","9.6126","-0.0051","EURNOK_2019-07-24",EURNOK
"2019-07-23","9.6782","9.6489","9.7040","9.6465","0.0030","EURNOK_2019-07-23",EURNOK
"2019-07-22","9.6489","9.6175","9.6573","9.6115","0.0031","EURNOK_2019-07-22",EURNOK
"2019-07-19","9.6194","9.6293","9.6339","9.6071","-0.0008","EURNOK_2019-07-19",EURNOK
"2019-07-18","9.6275","9.6419","9.6656","9.6180","-0.0013","EURNOK_2019-07-18",EURNOK
"2019-07-17","9.6403","9.6102","9.6412","9.6068","0.0029","EURNOK_2019-07-17",EURNOK
"2019-07-16","9.6125","9.6168","9.6245","9.5830","-0.0003","EURNOK_2019-07-16",EURNOK
"2019-07-15","9.6153","9.6128","9.6296","9.6097","-0.0002","EURNOK_2019-07-15",EURNOK
"2019-07-12","9.6169","9.6129","9.6296","9.6043","0.0007","EURNOK_2019-07-12",EURNOK
"2019-07-11","9.6106","9.6525","9.6600","9.6070","-0.0044","EURNOK_2019-07-11",EURNOK
"2019-07-10","9.6533","9.6958","9.7150","9.6471","-0.0045","EURNOK_2019-07-10",EURNOK
"2019-07-09","9.6972","9.6949","9.7196","9.6805","0.0006","EURNOK_2019-07-09",EURNOK
"2019-07-08","9.6917","9.6727","9.6948","9.6576","0.0019","EURNOK_2019-07-08",EURNOK
"2019-07-05","9.6737","9.6274","9.6850","9.6210","0.0046","EURNOK_2019-07-05",EURNOK
"2019-07-04","9.6293","9.6257","9.6474","9.6214","0.0003","EURNOK_2019-07-04",EURNOK
"2019-07-03","9.6260","9.6659","9.6927","9.6198","-0.0043","EURNOK_2019-07-03",EURNOK
"2019-07-02","9.6674","9.6856","9.6943","9.6611","-0.0016","EURNOK_2019-07-02",EURNOK
"2019-07-01","9.6832","9.7016","9.7050","9.6589","-0.0019","EURNOK_2019-07-01",EURNOK
"2019-06-28","9.7018","9.6794","9.7224","9.6732","0.0023","EURNOK_2019-06-28",EURNOK
"2019-06-27","9.6799","9.6571","9.6942","9.6524","0.0022","EURNOK_2019-06-27",EURNOK
"2019-06-26","9.6588","9.6996","9.7137","9.6514","-0.0042","EURNOK_2019-06-26",EURNOK
"2019-06-25","9.6997","9.6666","9.7174","9.6632","0.0034","EURNOK_2019-06-25",EURNOK
"2019-06-24","9.6669","9.6542","9.6883","9.6471","0.0008","EURNOK_2019-06-24",EURNOK
"2019-06-21","9.6594","9.6620","9.6964","9.6519","-0.0002","EURNOK_2019-06-21",EURNOK
"2019-06-20","9.6614","9.7716","9.7760","9.6503","-0.0114","EURNOK_2019-06-20",EURNOK
"2019-06-19","9.7731","9.7834","9.8011","9.7660","-0.0012","EURNOK_2019-06-19",EURNOK
"2019-06-18","9.7853","9.8003","9.8194","9.7722","-0.0013","EURNOK_2019-06-18",EURNOK
"2019-06-17","9.7979","9.7765","9.8086","9.7601","0.0027","EURNOK_2019-06-17",EURNOK
"2019-06-14","9.7712","9.7904","9.7987","9.7605","-0.0018","EURNOK_2019-06-14",EURNOK
"2019-06-13","9.7887","9.7744","9.7950","9.7631","0.0015","EURNOK_2019-06-13",EURNOK
"2019-06-12","9.7743","9.7726","9.7957","9.7639","-0.0005","EURNOK_2019-06-12",EURNOK
"2019-06-11","9.7795","9.7940","9.8352","9.7569","-0.0017","EURNOK_2019-06-11",EURNOK
"2019-06-10","9.7957","9.7859","9.8028","9.7552","0.0021","EURNOK_2019-06-10",EURNOK
"2019-06-07","9.7756","9.7994","9.8171","9.7606","-0.0027","EURNOK_2019-06-07",EURNOK
"2019-06-06","9.8017","9.8132","9.8346","9.7835","-0.0005","EURNOK_2019-06-06",EURNOK
"2019-06-05","9.8062","9.7835","9.8231","9.7698","0.0022","EURNOK_2019-06-05",EURNOK
"2019-06-04","9.7843","9.7889","9.8034","9.7667","-0.0005","EURNOK_2019-06-04",EURNOK
"2019-06-03","9.7889","9.7799","9.8028","9.7486","-0.0003","EURNOK_2019-06-03",EURNOK
"2019-05-31","9.7921","9.7668","9.8087","9.7521","0.0030","EURNOK_2019-05-31",EURNOK
"2019-05-30","9.7632","9.7432","9.7759","9.7302","0.0022","EURNOK_2019-05-30",EURNOK
"2019-05-29","9.7419","9.7355","9.7766","9.7261","0.0006","EURNOK_2019-05-29",EURNOK
