"Date","Price","Open","High","Low","Change","ID","CROSS"
"2017-08-04","4.3221","4.3582","4.3659","4.2923","-0.0083","EURQAR_2017-08-04",EURQAR
"2017-08-03","4.3581","4.3456","4.3785","4.3300","0.0047","EURQAR_2017-08-03",EURQAR
"2017-08-02","4.3379","4.3182","4.3623","4.3152","0.0047","EURQAR_2017-08-02",EURQAR
"2017-08-01","4.3177","4.3480","4.3499","4.3040","-0.0051","EURQAR_2017-08-01",EURQAR
"2017-07-31","4.3400","4.2782","4.3419","4.2730","0.0080","EURQAR_2017-07-31",EURQAR
"2017-07-28","4.3055","4.2782","4.3076","4.2749","0.0048","EURQAR_2017-07-28",EURQAR
"2017-07-27","4.2848","4.3056","4.3216","4.2740","-0.0049","EURQAR_2017-07-27",EURQAR
"2017-07-26","4.3057","4.2800","4.3118","4.2557","0.0064","EURQAR_2017-07-26",EURQAR
"2017-07-25","4.2782","4.2735","4.2927","4.2622","0.0010","EURQAR_2017-07-25",EURQAR
"2017-07-24","4.2739","4.2686","4.3095","4.2561","-0.0015","EURQAR_2017-07-24",EURQAR
"2017-07-21","4.2804","4.2759","4.2996","4.2552","0.0018","EURQAR_2017-07-21",EURQAR
"2017-07-20","4.2725","4.2374","4.2838","4.2005","0.0077","EURQAR_2017-07-20",EURQAR
"2017-07-19","4.2397","4.2481","4.2901","4.2120","-0.0057","EURQAR_2017-07-19",EURQAR
"2017-07-18","4.2640","4.2577","4.3160","4.2278","0.0045","EURQAR_2017-07-18",EURQAR
"2017-07-17","4.2451","4.1993","4.2619","4.1886","-0.0020","EURQAR_2017-07-17",EURQAR
"2017-07-14","4.2534","4.1981","4.2661","4.1880","0.0154","EURQAR_2017-07-14",EURQAR
"2017-07-13","4.1890","4.2241","4.2659","4.1697","-0.0129","EURQAR_2017-07-13",EURQAR
"2017-07-12","4.2436","4.2638","4.2992","4.1950","-0.0042","EURQAR_2017-07-12",EURQAR
"2017-07-11","4.2613","4.2474","4.2941","4.1888","-0.0015","EURQAR_2017-07-11",EURQAR
"2017-07-10","4.2677","4.2129","4.3087","4.2087","0.0281","EURQAR_2017-07-10",EURQAR
"2017-07-07","4.1511","4.1591","4.2059","4.1431","-0.0019","EURQAR_2017-07-07",EURQAR
"2017-07-06","4.1591","4.1334","4.2114","4.1247","0.0063","EURQAR_2017-07-06",EURQAR
"2017-07-05","4.1330","4.1325","4.1850","4.1194","0.0002","EURQAR_2017-07-05",EURQAR
"2017-07-04","4.1320","4.1346","4.1867","4.1277","-0.0014","EURQAR_2017-07-04",EURQAR
"2017-07-03","4.1378","4.2472","4.2506","4.1345","-0.0301","EURQAR_2017-07-03",EURQAR
"2017-06-30","4.2660","4.2770","4.2789","4.2407","-0.0018","EURQAR_2017-06-30",EURQAR
"2017-06-29","4.2737","4.2538","4.2787","4.2352","0.0050","EURQAR_2017-06-29",EURQAR
"2017-06-28","4.2523","4.2793","4.2860","4.1426","-0.0068","EURQAR_2017-06-28",EURQAR
"2017-06-27","4.2812","4.2566","4.3056","4.2295","0.0092","EURQAR_2017-06-27",EURQAR
"2017-06-26","4.2420","4.1136","4.2438","4.1044","0.0312","EURQAR_2017-06-26",EURQAR
"2017-06-23","4.1138","4.0984","4.1200","4.0958","0.0037","EURQAR_2017-06-23",EURQAR
"2017-06-22","4.0986","4.1040","4.1085","4.0941","-0.0014","EURQAR_2017-06-22",EURQAR
"2017-06-21","4.1043","4.0922","4.1053","4.0896","0.0030","EURQAR_2017-06-21",EURQAR
"2017-06-20","4.0919","4.0974","4.1037","4.0860","-0.0013","EURQAR_2017-06-20",EURQAR
"2017-06-19","4.0972","4.1048","4.1253","4.0945","-0.0030","EURQAR_2017-06-19",EURQAR
"2017-06-16","4.1095","4.0929","4.1110","4.0819","0.0040","EURQAR_2017-06-16",EURQAR
"2017-06-15","4.0930","4.1097","4.1132","4.0803","-0.0044","EURQAR_2017-06-15",EURQAR
"2017-06-14","4.1112","4.1071","4.1388","4.0995","0.0013","EURQAR_2017-06-14",EURQAR
"2017-06-13","4.1059","4.1117","4.1143","4.0988","-0.0014","EURQAR_2017-06-13",EURQAR
"2017-06-12","4.1115","4.0821","4.1233","4.0813","0.0038","EURQAR_2017-06-12",EURQAR
"2017-06-09","4.0961","4.0929","4.1017","4.0769","0.0007","EURQAR_2017-06-09",EURQAR
"2017-06-08","4.0934","4.1131","4.1171","4.0814","-0.0043","EURQAR_2017-06-08",EURQAR
"2017-06-07","4.1109","4.1097","4.1245","4.0915","0.0009","EURQAR_2017-06-07",EURQAR
"2017-06-06","4.1073","4.0974","4.1139","4.0924","0.0023","EURQAR_2017-06-06",EURQAR
"2017-06-05","4.0980","4.1077","4.1099","4.0911","-0.0027","EURQAR_2017-06-05",EURQAR
"2017-06-02","4.1089","4.0830","4.1108","4.0810","0.0063","EURQAR_2017-06-02",EURQAR
"2017-06-01","4.0832","4.0934","4.0999","4.0799","-0.0026","EURQAR_2017-06-01",EURQAR
"2017-05-31","4.0940","4.0736","4.0980","4.0662","0.0051","EURQAR_2017-05-31",EURQAR
"2017-05-30","4.0734","4.0647","4.0812","4.0456","0.0020","EURQAR_2017-05-30",EURQAR
"2017-05-29","4.0654","4.0705","4.0757","4.0643","-0.0017","EURQAR_2017-05-29",EURQAR
